都道府県,年度,排出量合計,CO2排出原単位要因,エネルギー消費効率要因,一人当たり総生産要因,人口要因,CO2排出原単位要因_変化率,エネルギー消費効率要因_変化率,一人当たり総生産要因_変化率,人口要因_変化率,排出量増減,CO2排出原単位要因_増減,エネルギー消費効率要因_増減,一人当たり総生産要因_増減,人口要因_増減,排出量増減率
新潟県,2012,22909.0,2.703903967662618e-07,9493.700999293465,3.797052440252541,2350351,0.04468381296597966,0.004192828934544251,0.004677025718661781,-0.005772426953164492,1046.9000000000015,979.0345152621913,91.8660242050994,102.47490765448038,-126.47544712176968,0.04788652508221999
新潟県,2013,22796.2,2.6665428129509764e-07,9383.920456753343,3.9003417741516335,2335753,0.03024890920173473,-0.007419168702998633,0.032006756451403565,-0.011947561693183197,934.1000000000022,658.8064244555364,-161.58585994150957,697.0914764410444,-260.21204095506886,0.042726910955489285
新潟県,2014,21074.1,2.679087506902343e-07,8826.86137963217,3.840678440904703,2320320,0.03509569328369087,-0.06634189342116795,0.01622020065998533,-0.01847591177146164,-788.0,825.4874207635652,-1560.4307356498507,381.51608799535995,-434.5727731090745,-0.03604411287113315
新潟県,2015,19657.0,2.685282381591101e-07,8063.253376139446,3.9398957758312414,2304264,0.03748915303229739,-0.14711225697922445,0.042472505183621855,-0.025267798563196147,-2205.0999999999985,894.4899905531443,-3510.0937394406146,1013.3926132643312,-602.8888643768595,-0.10086405240118738
新潟県,2016,19404.5,2.6266790331773977e-07,8152.542169784145,3.9634081586772,2286302,0.014847088001295338,-0.13766776675471712,0.04869373895295719,-0.03286594695340138,-2457.5999999999985,341.03391897373007,-3162.1943648900346,1118.4830737961513,-754.9226278798452,-0.11241372054834617
新潟県,2017,19198.7,2.5678641309605705e-07,8089.887155552194,4.076397137731772,2267153,-0.007876713229045844,-0.14429507848416798,0.07858993691223144,-0.04096621104003093,-2663.399999999998,-183.1444106909514,-3355.058937163918,1827.3240707752957,-952.5207229204236,-0.1218272718540304
新潟県,2018,18963.3,2.5301384433981827e-07,8053.966190206452,4.142555075335322,2246423,-0.022452458374132348,-0.14809460575085617,0.09609492559097474,-0.04973525770125766,-2898.7999999999993,-524.0885009911293,-3456.8455106127253,2243.061524338502,-1160.9275127346466,-0.13259476445538165
新潟県,2019,18320.3,2.557579052200129e-07,7869.850690573574,4.092866939164609,2223870,-0.011850469480974206,-0.16756935689804273,0.08294774639158099,-0.05927545593331971,-3541.7999999999993,-269.4873633767778,-3810.635877818696,1886.2855610067497,-1347.9623198112752,-0.1620063946281464
新潟県,2020,16900.1,2.487973421779062e-07,7808.412973351159,3.951910077446131,2201272,-0.03874339033239054,-0.1740679094715279,0.04565141645821344,-0.06883468972253348,-4962.0,-814.6149308854393,-3659.935716182647,959.8624473460054,-1447.3118002779188,-0.22696813206416586
富山県,2011,13043.4,2.732262094224704e-07,10396.706921635016,4.219388992828762,1088236,0.0,0.0,0.0,0.0,0.0,,,,,0.0
富山県,2012,13135.3,2.8752558865896195e-07,10102.889767175653,4.173663433413727,1083429,0.05233531317041921,-0.028260597963759463,-0.01083700969328734,-0.004417240378006241,91.89999999999964,545.2790988399328,-294.4458045025388,-112.91028030028704,-46.02301403710725,0.007045708940920285
富山県,2013,12326.4,2.7552590290872743e-07,9790.465357515704,4.241061509290016,1077447,0.008416811443960547,-0.05831092178406543,0.0051364111007750944,-0.009914209785377437,-717.0,110.38308178689083,-764.7241822172462,67.36195653221868,-130.02085610186336,-0.054970329821978935
富山県,2014,12245.6,2.8391344389134055e-07,9340.11291556606,4.3088870206371315,1071709,0.03911496811180811,-0.10162775713819895,0.021211134588557674,-0.015186963121969866,-797.7999999999993,552.4284875012843,-1435.309061316985,299.5690796793913,-214.48850586368985,-0.06116503365686855
富山県,2015,11379.1,2.7937236047007393e-07,8554.182255373811,4.46534649751296,1066328,0.022494734530025103,-0.177221949233464,0.05829220891987572,-0.020131662617299925,-1664.2999999999993,321.1723144524868,-2530.3158626353093,832.2767102832527,-287.4331621004291,-0.12759709891592677
富山県,2016,11047.8,2.828543045955487e-07,8413.176036734078,4.374182169023427,1061344,0.035238549015592646,-0.1907845339732826,0.03668615917085388,-0.024711551538453055,-1995.6000000000004,489.8054871772129,-2651.849018167912,509.92684339499203,-343.4833124042931,-0.1529969179815079
富山県,2017,10710.8,2.6996077809265247e-07,8295.201527623978,4.529121056020605,1056040,-0.011951383934653377,-0.20213182980448474,0.07340685196796533,-0.029585494322922602,-2332.6000000000004,-163.73484235110055,-2769.2209929942874,1005.679292053801,-405.32345670841397,-0.1788337396691047
富山県,2018,10100.6,2.5648528706496223e-07,7961.847086595212,4.708604246909443,1050458,-0.06127129016244148,-0.23419529408614803,0.11594457275974027,-0.03471489640114828,-2942.7999999999993,-841.634405882177,-3216.952289988189,1592.6372914818096,-476.8505956114428,-0.2256160203627888
富山県,2019,9431.4,2.486054680624281e-07,7774.840716209228,4.676972107735072,1043300,-0.0901111991125749,-0.2521823713208476,0.10844771972530011,-0.041292513756207294,-3612.0,-1182.9744348023034,-3310.635094398088,1423.6951811878916,-542.0856519875007,-0.27692166152996917
富山県,2020,8869.6,2.408685017654713e-07,7864.744832707194,4.524567700089098,1034814,-0.11842827130455355,-0.24353500661434802,0.0723277014228874,-0.04909045464402942,-4173.799999999999,-1459.2793978877364,-3000.8511810735786,891.225747199916,-604.8951682386,-0.31999325329285305
石川県,2011,10267.6,3.039707950475404e-07,7651.58711621595,3.7839755331760156,1166641,0.0,0.0,0.0,0.0,0.0,,,,,0.0
